appid,review,voted_up,timestamp_created,playtime_forever,num_reviews
1903340,"This game is absolutely amazing. words cannot even describe it. 
The story just keeps on getting better and better the further you go.
The music is the best i have ever heard in a video game.
absolute cinema
33/10",True,1761493549,2770,3
1903340,W,True,1761493302,1463,7
1903340,"love the story, world and characters. gustave my beloved.

im usually not one to play turn-based games but the parry system is so good it made all the combat really enjoyable.

cannot recommend enough for anyone who is a fan of parrying in video games (sekiro 2 is coming i swear) 
",True,1761492862,2648,11
1903340,Obra de arte,True,1761492829,2740,28
1903340,"Extremely well made, and fun. Normally I can't stand turn based gameplay, but there's a couple things you can do on the enemies turn to counter. It makes it interactive even when it's not your turn adding a level of skill to it. Compared to other turn based games that you have to eat the enemies attacks, in this you can completely counter, and get a attack out of it. I'm not far into the game as of writing this review, but so far the story is really fun, and the combat looks really engaging with how much it gives you to work with.

Definitely a one of a kind type of game.",True,1761491292,689,4
1903340,"10/10
The story is incredible and only keeps getting better as you play through.
Soundtrack is out of this world as well
game of the year ez",True,1761490445,2210,1
1903340,"I can't really say more than what hasn't been said already.

I was genuinely gutted to finish this game, and that's after 100%ing it. A wonderful gaming experience that will stay with you; rather than spoiling anything, you should go play this game and go in blind like I did, you won't regret it.

33/10. If I could wipe my memory of this game just so I could experience it for the first time again, I would.",True,1761490231,6780,1
1903340,Dim dam talé lam vacarme :D,True,1761490206,4983,5
1903340,G.O.T.Y no doubt,True,1761488374,2695,11
1903340,good game,True,1761487921,3087,1
1903340,Never before have I been this happy about my ass beat in a video game. if this doesn't win GOTY then then the game awards means nothing,True,1761487845,1647,4
1903340,"+ Incredible story
+ Amazing soundtrack
+ Top notch voice acting
+ Dynamic, innovative, turn-based, souls-like combat (with included and precise dodge/parry mechanics)
+ Inventive and original bosses
+ Stylish as hell

- Really nothing, except it runs like crap on my humble laptop (but that's my fault, not Sandfall's)

If you, like me, have a certain disdain for turn-based games, this is the one. This is THE game-changer that will shift your opinion towards a more eclectic gamer POV.
It has everything, checks all boxes and is a masterpiece of modern gaming.

Despite having Silksong consuming all my nights at this moment this is, undoubtly, this year's GOTY.",True,1761487397,1855,84
1903340,Small box and some letters is not enough to review this game.,True,1761487016,2307,14
1903340,I'm Speechless how good this game is !!!!,True,1761486987,3863,1
1903340,"There is nothing much to say aside than it's the best thing that has happened this year, Story, Characters, art choices, this game is absolutely peak",True,1761486429,1133,6
1903340,absolute cinema,True,1761486245,4652,2
1903340,"Definitely the GOTY! 10/10, superb indeed",True,1761486206,1366,2
1903340,"This game is an achievement for this indie developer. Not only does it look immaculate but the characters are given such depth emotionally and mechanically. The turn based combat is exciting as each character has different methods that make them more powerful and can provide synergies with other characters to make them even more powerful. 
Would highly recommend this game to any casual gamer that wants to play something beautiful with a stupendous score and turn based combat system.",True,1761486106,3275,9
1903340,MASTERPIECE!,True,1761482751,2021,1
1903340,Absolute cinema. JRPG style turn based combat meets souls-style dodge and parry mechanics. Somehow it works awesome. Lots to explore and art direction is amazing. Some of the zones are a bit 'hemmed in' but there are so many secrets/platforming areas to explore that each one is unique and fresh. Definitely worth it at full price($50) and on sale its a must buy,True,1761482475,1340,6
1903340,"No character and place in game is real. There, saved you lamest twist possible. 
Most overhyped mediocre game lately. Art direction is boring ""melting"" locales that AI could generate, terrible out of place music that really wants to be Nier:Automata score ( but with random instruments and genre changes that match nothing in game ). Combat is just a rythimc game, no strategy needed - but still you will have to grind since bosses are damge sponges to force you to grind. 

Its popularity and almost unviersal acclaim as game of the year is crazy, akin to mass histeria. 

Don't waste time and money on this.",False,1761480802,423,5
1903340,"[For Those Who Come After]

It's a good game with a mysterious world and a compelling story that keeps you invested. However, I do wish they would of considered putting some quality of life features into the game that tracked sidequests and a minimap to help with exploration. Having a minimap with ""fog of war"" (only seeing what you've explored) would have been immensely helpful in my journey preventing me from running around in circles. Expedition 33 is a straight forward turn-based RPG game that relies heavily on passive abilities you obtain from ""pictos"" which is essentially your gear in any other RPG. You're gonna want to master every pictos you pick up as it allows for your entire party to use the passive abilities from these pictos without equipping them. These passive abilities you obtain is how you are going to optimize your builds along with skills and weapon perks. This results in ""struggle builds"" in the early game where it can be difficult to get an optimize build going because you have to constantly swap out pictos to master. As you progress further into the game, this will become less of a hassle.

I would call it a ""turn-based lite"" as the real-time mechanics requires the skill of dodging, jumping, parrying, and QTEs to survive encounters with not much tactical or strategical depth required to overcome most of its challenges. There is no item management in this game -- you have panacea-like potions that just cures all status effects without worrying about having antidotes, eye drops, phoenix downs, and the likes. Also, there is no positioning in this game -- no moving your party in the front or back to increase parry windows or attacks. Skills cost action points instead of MP, and can regenerate rather quickly with the right passive abilities which encourages more aggressive play. . With that said, this is a more welcoming and accessible turn-based RPG game for players who struggle to overcome the complexities and strategical nuances that most turn-based games have to offer.

Clair Obscur: Expedition 33 is a HIGH Recommendation. 



",True,1761480460,1125,3
1903340,yes,True,1761478028,3010,3
1903340,"11/10 game. Stunning Visuals. Gorgeous soundtrack and tonnes of feels. My girlfriend watched me play this and said it's her favorite game ever. I agree. I will selfishly set other game studios who charge more to the standards of this game. I will always be let down from now on.  You guys set the standard, Thank you so much for sharing this experience with me!",True,1761477505,6012,1
1903340,"I'm sad that I will only get the fresh experience of playing through this beautifully crafted world once 

The story is absolutely phenomenal 

the sound tracks are perfect 

The characters are deep and rich with personality 

The combat is so fresh 

the way the story paints different pictures of grief and all it's stages gives you such a vast look on life it's self 

This game is the standard we should be holding the gaming industry to because this will go down as one of the greatest games in the past decade",True,1761476398,1873,3
1903340,Excellent game! Can't stop listening to the OSTs.,True,1761476274,3429,75
1903340,"I wanted to escape reality, only to find I was trapped in Paintress's world",True,1761475376,2222,8
1903340,"Without a doubt, 10 out of 10, you guys must play",True,1761473714,3279,7
1903340,This game is the wheeeeeeeee to my whoooo,True,1761473209,9557,2
1903340,"Incredible story so far, engaging turn based combat, varying difficulty for those that want it and honestly no negatives to mention roughly 5 hours in.",True,1761471476,1114,3
1903340,"This game is without a doubt a masterpiece.
First I wasn't sure if I should play it as I honestly suck at games with counter mechanics, but after watching the first 30 min of gameplay at my favorite streamer and ended up crying like a little kid I new I had to play it myself.

The world, graphics, combat, voice actors and story-telling are all amazing, the characters beautifully written.

I even ended up liking the combat system which I initially feared, quickly getting better at dodging and parrying, but I think most fights should be doable even if you can't avoid attacks well. 
It works well with keyboard or controller, the turn based system making strategic fighting possible. 
The developers also included a story mode option which makes the fights a bit easier. 

The music, oh the music, it's one of the best if not the best videogamesoundtrack I have heard till now.

This roller coaster has easily gotten a place in my top favorite games ever. 
Absolutely worth playing, throw your money at them.",True,1761471424,3724,140
1903340,"This game is a masterpiece, If you have not played or on the verge of wanting to play get it. This game does everything correctly and would be a steal if it was double the price. The gameplay is phenomenal, the story is some of the best in gaming and I don't even need to say anything about the soundtrack as you've probably heard a part of it at least once in these past few months. I played on expert and did not once consider anything unfair and not fun. In conclusion, Get this game and buy it again so you can support the devs even more. 10/10",True,1761469845,2857,31
1903340,"Okay, so, I've bought this game a while ago, after huge praise it got from everyone or rather after the hate it got from publications that were praising literal garbage and hating on this. What ever those people don't like might actually be superb.

Well after hearing the Soundtrack on my Steam Deck and trying it out there for the first time. 
(That device is a true backlog murder machine.)
I've decided to try it out on the big screen with more then 40 FPS (It is really not optimized well even on a 9070XT)
And yeah, I came across the usual UE5 things, like blurry shadows, pop-ins, poor performance, reliance on AI fake optimization and so on.

I then did the first tutorial fight an remembered people saying: ""I can never do a normal turn based combat game ever again"". And rolled my eyes, sure, having QTEs spices up the combat, but it is not THAT important. ""I will see what comes next"", I thought to myself. 
But beating the mime at the harbor on the hardest difficulty only with skill rather then by over-leveling is quite something though, I have to admit. It is not easy to put skill impression into turn based combat, they managed it. 
""Well, this might not be that bad after-all.""

After wandering around the city for 30 minutes and watching the true intro to this game I came here to make this review.
Getting a tear out of someone after just that short amount of time is not easy. 
Although I have to admit that I am too in my 30s now and imagining that this could be the last thing that I ever do, my last journey after losing my wife, it hit home very strong. 
What is there to hope for when facing a god like being that just wiped out thousands of people without even moving?

Well, I'll see!",True,1761468620,85,174
1903340,"[h2] A great game [/h2]
The story is the main (not only though) selling point, it is as interesting as it is sad. If I say more, I would be soiling it for you. I'll only say there is a lot of loss, followed by grief.
The music needs an award. Go listen to it. 
My only problem are the graphics - Unreal engine sometimes makes things look blurry or causes (out of combat) frame loss.
The gameplay is good, if you like parrying (there is an easy mode to extend the margin of error) and/ or big numbers after buildcrafting. Exploration is often rewarded and the overworld opens up as you progress. The main path is mostly linear, but you can come back to any side areas sooner or later. If you are struggling with one, you'll be able to return there stronger, no grind needed.
[b] tldr: Great game, I guess France is good now [/b]",True,1761468611,4736,1
1903340,"Gotta be GOTY, just a complete game with heart, passion and soul. music is fantastic and i listen to it if im not playing the game. THe combat, the characters and the writing are so wonderful. havent played a game as great as this in a long time.",True,1761467906,7484,3
1903340,Game of the decade.,True,1761466701,6590,7
1903340,Is gud. Get gud game.,True,1761466036,4306,1
1903340,"Great Story, Amazing Visuals and Unique gameplay. I can tell there was a lot of effort and love put into this game.

10/10",True,1761465942,2940,1
1903340,"i've never seen a game so beautiful from both story and visual also have right complexity in gameplay in my life
straight my GOTY, 10/10",True,1761465847,3747,11
1903340,Damm...,True,1761464842,2286,7
1903340,"When I heard about the hype of this game, I was pretty skeptical. It's pretty often that a new game comes out and the hype can bring my expectations up to an unrealistic standard that can be met. Yet somehow, with the infinite hype, this game met my expectations and shattered them. 

This game is a love-letter to art. To humanity's ability to always find love in places where you'd never expect. It's not only a masterpiece as a game, but as a work of art.

The gameplay is phenomenal. It perfectly blends real-time action with the tactics of turn-based combat. The exploration feels rewarding without being overbearing. It's also GORGEOUS, maybe one of the prettiest games of all time. The art is so surreal and otherworldly, while having impeccable attention to detail.

It's worth every word of hype it's been given. 10/10",True,1761462131,1923,25
1903340,nc game,True,1761461751,1760,3
1903340,Game's Tight,True,1761461157,4409,2
1903340,best game of the year. actual good story. stop playing call of duty,True,1761460636,2458,3
1903340,Love this game 10/10,True,1761460116,2886,2
1903340,"Best ""JRPG"" rencently",True,1761457547,68,10
1903340,10/10 buy this game asap everyone glazes it and they are unironically 100% correct. Make this game GOTY ASAP!!,True,1761457214,2193,10
1903340,"The best RPG I've played in the last 20 years. 
Easily. 

Anyone who hates this game is an uncultured swine. 
Fight me.",True,1761456395,3060,11
1903340,"I simple feel empty after finishing the game ,i was staring at the credits listening to the music and felt like damn i cant describe it you have to feel it ... i bought it on 22/10/2025 at 4 o clock in the morning boot it up at 6 finished it at 26/10/2025 ... the scenery the music the atmosphere i felt stunned .., and the ending ...
I just wish i could erase it from my memory so i can experience it from the start.

                                                  << For Those Who Come After >>",True,1761454968,2114,4
1903340,This game is very good.,True,1761454888,4710,16
1903340,game of the 100 years,True,1761453594,4292,2
1903340,pure art,True,1761451783,5200,1
1903340,"This is the Final Fantasy 7 of today, awesome story, awesome music, they brought turn based RPGs back with this one. This is how to make turn based rpgs fun and modern. Final Fantasy 17 should be like this",True,1761451487,930,3
1903340,I'm so invested already,True,1761450997,310,5
1903340,Very good game.,True,1761448729,1083,5
1903340,10/10 - There's nothing else to say.,True,1761448161,4018,2
1903340,"This game told me to go outside and touch grass, and I love it for that.",True,1761445923,5899,16
1903340,Very good story and enticing gameplay,True,1761444863,1416,20
1903340,"One of the best games i ever play!!! 

Easy GOTY 2025!",True,1761442266,3510,48
1903340,kl[],True,1761440195,2289,32
1903340,"Pretty awesome game, was a nice change of pace after playing so many ATLUS titles, and the game gave extreme dark souls/elden ring vibes but with turn based combat. 

GOTY for sure and something everyone should play through till the end",True,1761439295,6973,30
1903340,"At first this game was quite wheeeeee, then it begin to make me woooooooooo, then it just mixed wheeeee with wooooooo, but in the end watching credits i am wowowowow.",True,1761439124,3677,19
1903340,"This game is UNFAIR

How am I supposed to play with all these tears in my eyes? In all seriousness Expedition 33 is a masterpiece of a game. From story, to art direction, to soundtrack, and everything in between. Fastest I’ve ever been hooked on a video game; what an amazing emotional prologue. The story is unforgettable. The gameplay surprisingly keeps you engaged even though it is turn based combat and often I find myself wishing the enemy had more phases, something I never do in other games. I'll keep coming back to this one for years to come.",True,1761438625,9414,1
1903340,goks,True,1761438556,2693,1
1903340,GOTY! 10/10,True,1761437284,3649,1
1903340,"Everything you've heard about this game is accurate  - it really is that amazing from beginning to end. That's not to say it has zero flaws, as I definitely think the final portions of the game are a bit oddly paced. There's some improvement that can also be made towards organizing your slots and abilities that you put into them for each character. Also could've used a map within each zone, but that's a me thing as I get lost very easily and some areas were a bit difficult to navigate. Nothing I'm mentioning though takes away from the GOTY it is. I believe it'll be considered classic 20 years from now. I was also one of those people that would catch playthroughs on YT here and there and was skeptical about the hype, to be honest. It's just one of those games that you need to play yourself. And don't let the turn-based element completely turn you off, because it's not the way it's typically handled in other games. You do take your turn to attack/buff/etc, but you still have to be on alert when the enemy or boss decides to try to hit you 5 times in a row and you need to either dodge or parry. I'm terrible at both and would rage, but it usually felt like I could win a battle if I tried hard and readjusted stuff. I liked that I didn't really feel like I had to grind to proceed. Having said that, it's worth looking around because it's a beautiful world, with killer music and some incredible moments with some really amazing characters. For the first time in a long time, I felt really excited to play each time even after dying 5 billion times to the same boss. I didn't look up anything because I just wanted to play it for however long I felt like it. It was refreshing.

For those who come after, I hope you enjoy it as much as I did. It is something special.",True,1761437045,3575,35
1903340,Great art is both window and mirror. Whether it’s your mask or theirs.,True,1761436566,318,58
1903340,"Süper ve eğlenceli bir oyun. Story ve yan görevler çok zevkli.
Bir tık refleks ve mekanik düşünmek gerekli.
Düşman mekanikleri kaliteli.
Güzel buildler yaparak inanılmaz eğlenebilirsiniz.",True,1761436565,1291,82
1903340,An excellent RPG with a thoughtful story. I'm not necessarily a huge RPG fan but found this game quite worthwhile. The graphics are beautiful and the soundtrack is fantastic as well.,True,1761436124,1378,18
1903340,"What an absolutely beautiful game.
W Music
W Story
W Characters/Writing
W Combat 
W Visuals

Play it, then play it again.",True,1761434504,3423,3
1903340,"Sadece savaşın kontrolü nasıl onun için girdim. Ve şunu söylemeliyim ki, benim için kötü. Çok bir yanı yok. Fakat fena da değil açıkçası. Yine olumlu vermek istiyorum, çünkü hikayesi ve müzikleri oldukça hoş. Fakat bu oyun benlik değilmiş. Üstelik, görüntü nedense çamur gibi gözüküyor. BU ARADA GOTY, SPLİT FİCTİON IN HAKKIDIR !!!! Split Fiction oynamamış adam, bu oyun daha iyi demesi birazcık tuhafıma gidiyor.",True,1761434425,17,196
1903340,"Fantastic game and story
",True,1761432270,1133,6
1903340,it's pretty good,True,1761431240,3498,4
1903340,Haven't played turn based rpg since ff X. i put expedition 33 on the same level as the original ps1 ff VII or VIII,True,1761430526,2484,2
1903340,For those who come after,True,1761430040,1907,1
1903340,"I can't say enough good things about this game.  I went from ""Meh I'll try it, looks pretty."" to ""Must complete this game"" after one session of a couple hours.",True,1761429544,3033,41
1903340,absolute masterpiece of a game. i have loved every moment of it,True,1761429373,3930,6
1903340,for those who come after,True,1761428824,4796,1
1903340,"Enthralling game, not like the usual stuff out there. Be prepared for an emotional rollercoaster and take some time. Game has a lot of cutscenes.",True,1761426799,1799,3
1903340,"Just like Verso's character mechanic, this game is Perfection.",True,1761426640,2564,1
1903340,"Pretty game. I'm really not a fan of turn-based games, thought I'd give it a try. It's slow game with loads of cut scenes. More story and backstory than fight. I can't recommend it.",False,1761424656,1180,21
1903340,"In a world where so many games if not most have the most uninspired story combined with gameplay copy and pasted from other games, this one truly feels like an oasis when you are lost in the middle of a dessert. Turn based combat made fun, fast and interactive and a story that is honestly better than what has come out in years. and that for a game made by a very small studio that sells it for cheaper than any of these huge development teams with the same amount of content included, if not more. If any of that still doesn´t want to make you play this game, I don´t know what will.",True,1761424194,4615,1
1903340,"Elegant aesthetics, moving story. Gameplay is engaging. Worth playing!",True,1761423617,270,6
1903340,Great.,True,1761423059,2321,6
1903340,"BEST GAME I HAVE PLAYED IN YEARS! The graphics, story and open world are amazing. There are so many little areas to explore and details to find. On my second play through I noticed so many more details that play into the story and world building that it gave a new meaning. I also love how you can build each character in different ways and prioritize different skills. It really gives many possabilities to how you build your team.
WORTH EVERY PENNY!",True,1761422513,5121,3
1903340,This as a whole may encompass the most beautiful singular experience I have ever had,True,1761422386,2017,8
1903340,"Easy game of the year. Absolutely superb from the music, the story to the game play.",True,1761420356,3145,1
1903340,Literally just parry simulator with difficulty to read enemy animations. No other aspect of the rpg system really matter if you can parry consistently.,False,1761419912,212,22
1903340,One of the best games I've ever played in the last few years.,True,1761418844,3535,8
1903340,kino,True,1761418557,2150,1
1903340,😍,True,1761417941,3075,10
1903340,Such an amazing game.,True,1761417329,3753,3
1903340,goty,True,1761417214,3340,2
1903340,Masterpiece of a game,True,1761417193,2531,2
1903340,"Masterpiece at every level, Games hooks you up with all it's Wheee's and Whooo's, This game made me feel the exact same feeling who made me love video games as a kid, A must play for everyone, Chapeau aux artiste de chez  (👉ﾟヮﾟ)👉 Sandfall Studio 👈(ﾟヮﾟ👈).",True,1761416340,2820,5
1903340,"I love it when a media is so strong that I feel attached to nearly all of its characters and feel emotions, specifically sadness toward them. This game truly is a masterpiece in all respects. The characters, the visuals, the music, the story, the gameplay. I was really engrossed in the gameplay and the story that I could easily overlook all the little hitches here and there. Especially when I bawled my eyes out at the end. Thank you, Sandfall, for bringing us such a gem.",True,1761415949,2622,14
1903340,Starts off strong and the music is good but acts 2 and 3 just get depressing.  Game is also very badly optimized.  My gaming rig's cooling fans were blasting on full almost the whole time *on medium* settings.,False,1761415681,1993,3
1903340,Absolute cinema,True,1761414730,2639,1
1903340,good,True,1761414707,2484,7
1903340,"Amazing, I never played an RPG before, and I rarely play solo game, but I tried Clair Obscur and this is just one of the best game I ever played. Perfectly executed, not too long, perfect story, amazing visual, so good.",True,1761414298,4258,3
1903340,"Honestly one of the best games i have played in years, the story is good and fresh, the characters are likable and the gameplay is fun, it has a bit of a learning curve at times but it keep it fun. there are always new mechanics being introduced to keep the fighting fun and prevents it from getting stale.",True,1761413935,1748,7
1903340,a true masterpiece,True,1761413804,2357,13
1903340,Best Game ever!,True,1761413701,2045,17
1903340,Masterpiece,True,1761412017,6277,1
1903340,One of the most artistic and beautiful games ever. The story is incredible. The art direction is stunning. The music is out of this world (lorien testard is so goated). This type of game only comes every few years. Truly something special for a double AA studio to make. GOTY for sure. There is so much passion oozing from this game and it starts with the passion the devs put into it. Sandfall cooked.,True,1761411471,6326,4
1903340,"One of my favourite things is when a game I have no idea even existed, drops outta nowhere and proceeds to amaze me in every way.  Valorant has made me hate the french, but Expedition 33 has restored my faith in France.

Music GOATED 
Combat GOATED
Visuals GOATED
Story DOUBLE GOATED",True,1761409939,1801,8
1903340,"Amazing gameplay, visuals, story and music.
One of the best games i have played.",True,1761408932,6983,3
